id,revol_bal,revol_util,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1051662,15452,61.10%,3810.525195,3600,210.53,2012-06-01,3210.19,2016-02-01
1051694,14824,97.50%,13953.29,6859.77,6139.32,2015-05-01,317.33,2015-12-01
1051709,7056,35.50%,14491.35152,12000,2491.35,2014-12-01,425.26,2016-04-01
1051710,2529,8.20%,3643.22,3163.54,365.65,2014-05-01,121.75,2014-11-01
1051720,8268,42.60%,1042.68,862.23,180.45,2012-12-01,87.12,2016-05-01
1051764,6310,45.10%,1090.18,585.26,251.54,2012-05-01,167.73,2016-05-01
1051809,16543,63.40%,1230.96,532.21,698.75,2012-12-01,102.98,2016-05-01
1051845,13943,96.20%,9525.87,8000,1525.87,2014-12-01,278.63,2016-05-01
1051869,28997,41.40%,32484.67,23175.57,9309.1,2016-05-01,613.09,2016-05-01
1051899,3852,4.70%,13148.13786,12000,1148.14,2014-12-01,369.48,2015-02-01
1051953,11682,66.20%,10284.6,7338.25,2946.35,2016-05-01,194.26,2016-05-01
1051959,27390,71.50%,20276.07,18000,2276.07,2014-12-01,568.6,2014-12-01
1051960,11243,83.90%,16038.55001,11000,5038.55,2015-11-01,3525.63,2015-12-01
1051961,11762,66.50%,27913.43,20000,7913.43,2014-09-01,11823.31,2016-05-01
1051998,63829,52.60%,18836.80903,16000,2836.81,2013-12-01,6555.53,2016-05-01
1052002,36497,74.50%,31832.18997,19825,12007.19,2016-01-01,5937.63,2016-04-01
1052008,6825,54.20%,13602.99,8682.27,4920.72,2016-05-01,257.19,2016-05-01
1052012,1289,4.30%,5443.597413,5000,443.6,2014-03-01,1388.77,2014-03-01
1052061,21480,60.30%,14821.42999,12000,2821.43,2014-12-01,425.42,2014-12-01
1052063,23006,93.90%,8573.279998,7200,1373.28,2014-12-01,246.54,2016-05-01
1052071,8190,96.40%,24155.64,13750.94,10404.7,2016-05-01,464.26,2016-05-01
1052094,28648,61%,40171.10997,30000,10171.11,2015-05-01,12575.54,2016-02-01
1052102,22174,86.60%,6446.45,4766.08,1667.13,2013-07-01,339.31,2016-05-01
1052133,21114,97.20%,17192.08999,12000,5192.09,2015-11-01,3779.87,2016-05-01
1052144,3704,92.60%,7217.640001,6000,1217.64,2014-12-01,205.26,2014-12-01
1052155,12779,57%,18023.16,16000,2023.16,2014-12-01,510.23,2016-05-01
1052168,3395,4.80%,3449.54,2074.12,1075.52,2014-10-01,92.82,2015-03-01
1052169,5896,57.80%,20226.34,20000,226.34,2012-01-01,20226.64,2012-01-01
1052179,7510,61.40%,1852.63,1500,352.63,2014-12-01,57.11,2015-11-01
1052181,8245,41.60%,13792.06133,12000,1792.06,2013-12-01,8100.68,2013-12-01
1052184,18681,57.50%,15446.04873,15000,446.05,2012-05-01,13586.25,2014-03-01
1052195,13990,86.40%,15817.44335,14150,1667.44,2013-01-01,10133.56,2014-10-01
1052196,2392,70.40%,5576.720988,5000,576.72,2013-12-01,407.06,2014-01-01
1052220,3290,43.30%,9273.78,5731.93,2952.24,2013-06-01,635.81,2013-10-01
1052225,18998,90.90%,4963.5,3367.95,1595.55,2012-09-01,551.91,2016-05-01
1052230,13790,73.70%,16416.88001,14000,2416.88,2014-12-01,470.86,2014-12-01
1052234,2516,96.80%,3881.699999,3000,881.7,2014-12-01,112.3,2016-05-01
1052247,12898,70.90%,13232.44,11000,2232.44,2014-12-01,377.11,2016-05-01
1052257,23561,54.70%,41959.649,35000,6959.65,2013-03-01,29718.8,2013-03-01
1052258,19331,76.40%,8197.814447,7200,997.81,2013-04-01,4584.5,2016-03-01
1052295,13811,46.20%,6035.49,4174.14,1288.5,2012-12-01,456.03,2013-05-01
1052327,10194,40.60%,10596.46345,10000,596.46,2012-08-01,35.42,2015-12-01
1052329,17828,93.10%,10138.00778,9000,1138.01,2014-12-01,285.55,2016-02-01
1052333,18589,69.40%,17457.02264,15000,2457.02,2013-09-01,7444,2014-12-01
1052346,10958,71.20%,22977,13187.2,9767.18,2015-09-01,510.6,2016-04-01
1052357,10738,55.10%,23403.87,17011.02,6392.85,2016-05-01,441.97,2016-05-01
1052358,3238,33%,6274.824373,6000,274.82,2012-10-01,4118.68,2013-11-01
1052360,25060,91.80%,8001.780001,7000,1001.78,2014-12-01,230.52,2016-05-01
1052370,4170,94.80%,8208.410001,7000,1208.41,2014-12-01,234.06,2016-05-01
1052376,18884,94.40%,18594.87,9365.96,7812.08,2014-12-01,478.15,2015-05-01
1052379,1582,6.50%,16421.5178,15000,1421.52,2014-09-01,1816.4,2016-03-01
1052387,20152,74.10%,18396.26,10589.61,7778.83,2015-07-01,427.82,2016-05-01
1052394,12851,86.80%,6105.36,6000,105.36,2012-02-01,5910.38,2012-02-01
1052397,13725,40.70%,13437.70999,12000,1437.71,2014-11-01,770.57,2016-05-01
1052446,11112,91.10%,17655.21998,12000,5655.22,2015-06-01,5420.88,2015-12-01
1052449,5529,36.10%,5507.920765,5000,507.92,2012-12-01,3692.33,2016-05-01
1052469,4245,38.20%,26149.35,19675.8,6146.68,2015-07-01,715.75,2016-05-01
1052477,1430,57.20%,5598.66,2522.21,2418.67,2013-05-01,389.83,2013-10-01
1052485,8766,88.50%,4617.6,3636.02,981.58,2014-02-01,177.94,2016-05-01
1052492,6602,58.90%,10683.73,8650,2033.73,2015-01-01,312.44,2014-12-01
1052510,6251,96.20%,11116.01,9000,2116.01,2014-12-01,321.01,2015-05-01
1052516,14923,63.90%,15919.46328,13250,2669.46,2014-02-01,4701.22,2016-05-01
1052534,8319,84.90%,4330.599999,3600,730.6,2015-01-01,4.93,2015-01-01
1052545,5944,68.30%,3287.82,1392.13,1350.35,2014-06-01,91.91,2014-09-01
1052548,10197,88.70%,6082.53,2345.53,3066.65,2014-05-01,193.58,2014-09-01
1052586,11607,31.70%,2184.999541,2000,185,2014-06-01,420.17,2015-07-01
1052601,14646,55.50%,14027.76234,13000,1027.76,2012-11-01,10223.21,2012-10-01
1052607,3826,63.80%,3294.53,2702.55,387.69,2014-01-01,128.96,2014-05-01
1052616,9118,82.90%,10523.34,7076.52,3431.82,2016-05-01,198.3,2016-05-01
1052618,10718,59.90%,9381.07,8000,1381.07,2014-12-01,265.08,2016-05-01
1052625,14089,41.40%,16241.38,14000,2241.38,2014-12-01,467.02,2016-05-01
1052670,13034,59.80%,19590.08001,15000,4590.08,2014-12-01,559.73,2016-05-01
1052681,5044,42.40%,7174.130001,6025,1149.13,2014-12-01,207.28,2016-03-01
1052689,14491,49.10%,13921.17999,12000,1921.18,2014-12-01,403.64,2014-12-01
1052717,6372,56.90%,9880.9,8000,1880.9,2014-12-01,287.54,2015-05-01
1052725,21112,80.90%,28265.23,17658.86,10606.37,2016-05-01,533.51,2016-05-01
1052731,4179,72.10%,7407.700003,6000,1407.7,2014-10-01,625.59,2015-01-01
1052746,4292,72.70%,10508.76,6987.05,3521.71,2016-05-01,687.95,2016-05-01
1052789,22784,35.20%,25645.87,17002.85,8643.02,2016-05-01,484.63,2016-05-01
1052795,7938,61.50%,4724.269999,3825,899.27,2014-12-01,135.62,2016-02-01
1052800,19059,92.50%,2793.021589,2400,393.02,2013-05-01,1479.96,2013-06-01
1052809,2422,5.10%,10730.99139,10000,730.99,2013-07-01,5255.49,2013-07-01
1052817,11789,64.40%,7649.535102,7000,649.54,2013-06-01,3929.21,2016-05-01
1052830,21717,89.80%,23002.61937,18000,5002.62,2014-06-01,4340.28,2016-04-01
1052848,20622,66.30%,7228.287685,7000,228.29,2013-03-01,76.64,2016-05-01
1052871,3574,61.60%,3117.491791,2700,417.49,2014-06-01,597.64,2014-06-01
1052924,10863,90.50%,5475.083491,4350,1125.08,2014-05-01,1178.22,2014-05-01
1052950,13506,93.80%,17384.55998,12250,5134.56,2016-01-01,3312.4,2016-02-01
1052979,20631,75%,24429.42,20000,4429.42,2014-11-01,1394.6,2016-05-01
1052996,16450,80.20%,8677.64414,7200,1462.64,2015-02-01,19.26,2015-12-01
1053004,8556,34.10%,9556.525909,9000,556.53,2013-04-01,1391.94,2013-05-01
1053018,4608,16.80%,33824.22998,27300,6524.23,2014-11-01,13826.1,2016-04-01
1053041,6858,21.50%,836.5,487.63,189.72,2012-08-01,99.23,2012-11-01
1053045,15709,55.10%,22967.92749,20000,2967.93,2013-07-01,15225.38,2016-05-01
1053061,20846,89.10%,22278.20511,18000,4278.21,2014-08-01,3043.46,2014-09-01
1053074,32014,37.80%,17089.07618,16000,1089.08,2012-12-01,11586.36,2016-05-01
1053090,8032,78%,2525.96,1397.52,634.44,2012-06-01,339.31,2012-11-01
1053092,9781,88.10%,2510.2,1554.04,956.16,2012-07-01,359.43,2016-05-01
1053094,6223,50.20%,14076.16404,12000,2076.16,2013-08-01,6354.48,2016-05-01
1053112,37924,52%,11388.88328,9350,2038.88,2014-01-01,6355.02,2016-04-01
1053115,20387,83.90%,32922.44455,25000,7922.44,2013-07-01,20482.24,2013-07-01
1053117,13376,85.70%,17152.02,12500,4652.02,2016-04-01,2486.46,2016-04-01
1053142,21168,70.70%,6692.634145,6000,692.63,2014-03-01,32.04,2014-03-01
1053157,7917,66.50%,9623.54,8000,1623.54,2014-12-01,275.38,2016-05-01
1053176,5371,60.30%,3776.309501,3300,476.31,2013-07-01,1819,2016-05-01
1053188,22177,94%,36088.47999,30000,6088.48,2014-12-01,1013.44,2016-04-01
1053217,14174,65.60%,18005.4,7198.55,7049.56,2014-02-01,32,2014-06-01
1053251,36496,80.80%,308.96,232.64,76.32,2012-04-01,77.34,2016-05-01
1053252,10542,59.60%,8427.23,6324.99,2091.67,2013-02-01,601.99,2016-05-01
1053257,3772,48.40%,10270.17337,9250,1020.17,2013-03-01,6058.57,2013-03-01
1053270,15964,38.60%,32290.80687,30000,2290.81,2012-11-01,17630.3,2012-11-01
1053280,443,27.70%,919.08,764.42,154.66,2012-06-01,153.52,2016-05-01
1053287,12116,93.20%,8743.704946,7700,1043.7,2013-04-01,4887.29,2016-03-01
1053289,18687,95.80%,35703.26,21526.48,14176.78,2016-05-01,674.24,2016-05-01
1053301,23159,81.50%,21635.81001,18650,2985.81,2014-12-01,615.84,2015-11-01
1053309,10226,88.90%,15638.33999,13000,2638.34,2014-12-01,448.06,2016-04-01
1053312,16453,96.80%,15249.70999,12000,3249.71,2014-12-01,430.78,2014-12-01
1053319,14848,77.30%,24800.08001,18000,6800.08,2014-10-01,10121.07,2014-10-01
1053325,28434,71.60%,26276.00229,22000,4276,2013-04-01,14433.36,2015-12-01
1053374,8079,72.40%,8300.319999,6900,1400.32,2014-12-01,238.15,2015-11-01
1053382,2524,57.40%,2794.668263,2500,294.67,2013-01-01,1791.23,2013-02-01
1053384,4616,33.20%,6457.309999,5200,1257.31,2014-12-01,183.68,2016-01-01
1053390,5724,80.60%,12029.45,10000,2029.45,2014-12-01,346.13,2016-05-01
1053401,11222,94.30%,9621.45,8000,1621.45,2014-11-01,540.21,2016-04-01
1053411,14821,57.40%,21612.2554,17000,4612.26,2013-07-01,13676.96,2014-12-01
1053415,7234,60.80%,10288.04,9000,1288.04,2014-12-01,292.53,2015-11-01
1053430,15183,70.90%,17385.06001,14000,3385.06,2014-12-01,491.3,2014-12-01
1053441,18748,66.70%,14503,12875,1628,2014-12-01,413.04,2016-05-01
1053445,3344,33.40%,980.51,729.45,156.95,2013-08-01,44.46,2014-01-01
1053454,12648,68%,3103.49,2306.14,520.74,2013-03-01,174.2,2015-07-01
1053500,16509,62.80%,15201.76,5527.65,7194.78,2013-10-01,606.54,2014-02-01
1053505,6622,79.80%,17085.36621,15000,2085.37,2013-06-01,8668.66,2016-05-01
1053529,13654,81.80%,12560.73,7994.65,4547.36,2015-03-01,322.07,2016-05-01
1053539,0,0%,14759.51,11556.53,3202.98,2016-05-01,279.07,2016-05-01
1053555,5535,47.50%,4338.974241,4000,338.97,2012-12-01,1850.02,2015-04-01
1053569,9228,15.20%,39482.77237,35000,4482.77,2014-01-01,12824.94,2014-12-01
1053576,16302,90.60%,6479.29,3984.93,2494.36,2016-05-01,122.55,2016-05-01
1053583,9908,78%,16529.57012,12000,4529.57,2014-05-01,7642.36,2016-05-01
1053591,20970,88.40%,27310.17,16606.7,10703.47,2016-05-01,514.86,2016-05-01
1053617,1623,0%,11053.31,10000,1053.31,2014-12-01,321.32,2016-01-01
1053621,1534,9.50%,7258.859044,6625,633.86,2014-12-01,203.77,2014-12-01
1053622,13609,70.50%,18789.62,11747.54,7042.08,2016-05-01,354.84,2016-05-01
1053648,11003,64%,19306.54,12320.97,6985.57,2016-05-01,364.76,2016-05-01
1053652,6870,43.50%,18114.16001,15000,3114.16,2014-12-01,520.99,2015-12-01
1053656,12965,52.30%,11380.78813,11200,180.79,2012-03-01,10695.45,2012-08-01
1053702,14667,77.10%,13198.91,5180.49,1835.08,2013-02-01,501.23,2013-06-01
1053711,16420,33.90%,10794.75097,10000,794.75,2014-07-01,755,2016-04-01
1053718,3984,16%,1052.85,628.48,153.35,2012-03-01,261.34,2012-08-01
1053728,22154,60.70%,29315.84003,24000,5315.84,2014-12-01,855.95,2014-12-01
1053763,18651,75.50%,1151.2,412.29,738.91,2012-02-01,576.27,2016-05-01
1053765,15523,25%,34446.38201,27575,6871.38,2014-06-01,14468.07,2014-07-01
1053767,9605,64.50%,10043.07541,8875,1168.08,2014-05-01,163.16,2016-05-01
1053783,15428,94.70%,30705.06,20000,10705.06,2015-07-01,4229.25,2015-07-01
1053817,17432,72%,26352.23,16201.97,10150.26,2016-05-01,497.83,2016-05-01
1053837,21955,69.70%,14942.13195,12000,2942.13,2014-02-01,8058.12,2014-03-01
1053868,13934,87.10%,12783.28991,10400,2383.29,2014-07-01,2089.96,2016-05-01
1053902,13451,60%,16832.95262,15000,1832.95,2014-07-01,3229.54,2016-05-01
1053910,16758,64.70%,40285.264,34000,6285.26,2013-03-01,23197.95,2015-07-01
1053917,21673,66%,24439.43,9986.78,11637.34,2014-06-01,772.29,2014-09-01
1053935,9950,53.50%,6133,5378.64,754.36,2014-01-01,245.63,2016-05-01
1053948,11646,93.90%,15040.1364,12000,3040.14,2013-11-01,8751.28,2013-12-01
1053953,14848,23.10%,4858.86,2484,2374.86,2013-09-01,32.6,2016-05-01
1053961,34679,3.70%,5429.79,4750,679.79,2014-12-01,157.53,2016-03-01
1053966,11277,94.80%,5632.21,5000,632.21,2014-12-01,160.57,2016-03-01
1053982,46667,33.50%,11053.31,10000,1053.31,2014-12-01,326.35,2014-12-01
1053997,3796,94.90%,1351.731387,1200,151.73,2014-12-01,39.27,2016-03-01
1054000,16873,77.80%,14288.77,12000,2288.77,2014-12-01,409.23,2016-04-01
1054018,23180,95.80%,32208.67736,24000,8208.68,2013-11-01,18143.22,2016-05-01
1054034,6766,76.90%,1950.3,496.37,877.6,2012-03-01,458.86,2012-08-01
1054074,8006,33.10%,8001.780001,7000,1001.78,2014-12-01,228.33,2014-12-01
1054100,7753,91.10%,7206.830002,6000,1206.83,2014-09-01,796.77,2016-04-01
1054129,12458,79.20%,14489.1488,12500,1989.15,2014-06-01,1517.45,2016-05-01
1054137,5135,14.60%,16435.17001,15000,1435.17,2014-12-01,461.59,2014-12-01
1054150,6856,87.20%,24307.32501,20000,4307.33,2013-04-01,12588.59,2014-10-01
1054165,1288,4.90%,14764.17,11036.63,3727.54,2016-05-01,279.31,2016-05-01
1054178,43090,46.30%,14423.65,10483.9,3939.75,2016-05-01,272.37,2016-05-01
1054185,38357,19.70%,13148.13786,12000,1148.14,2014-12-01,369.48,2014-12-01
1054189,13152,65.40%,12603.85204,10000,2603.85,2014-09-01,1728.12,2015-05-01
1054203,10717,67%,12029.45,10000,2029.45,2015-01-01,346.34,2016-05-01
1054215,13368,73.60%,12404.10001,10400,1986.9,2015-01-01,13.9,2015-01-01
1054235,6697,37.60%,8904.980617,8000,904.98,2014-04-01,2193.49,2016-05-01
1054237,13641,54.10%,4443.557987,4000,443.56,2013-12-01,1566.18,2015-11-01
1054244,22181,87%,19682.25754,16750,2932.26,2013-02-01,11873.37,2016-05-01
1054269,11332,80.90%,18414.01001,15000,3348.11,2015-02-01,72.64,2015-02-01
1054292,11166,63.60%,49163.85017,35000,14163.85,2014-08-01,21242.61,2014-09-01
1054294,26972,46.80%,24122.00012,20000,4122,2014-04-01,2366.35,2015-12-01
1054298,20240,98.30%,27547.99,14876.62,12671.37,2016-05-01,519.95,2016-05-01
1054301,5525,80.10%,14479.04999,12000,2479.05,2014-11-01,18.74,2014-11-01
1054308,496,99.20%,5802.34,3936.53,1705.17,2014-06-01,188.1,2014-11-01
1054373,7467,25.70%,8335.090001,7000,1335.09,2014-12-01,239.28,2016-05-01
1054397,6043,99.10%,5808.640001,4400,1408.64,2014-12-01,166.29,2016-04-01
1054408,526,75.10%,13133.93,7565.18,5568.75,2016-05-01,248.33,2016-04-01
1054438,28409,60.80%,40009.00999,35000,5009.01,2014-12-01,1122.22,2014-12-01
1054441,20658,31.30%,26920.75,19073.32,7847.43,2016-05-01,508.39,2016-05-01
1054445,2417,26%,7027,3435.2,2601.55,2014-01-01,242.28,2014-06-01
1054453,16396,47.90%,4063.28,3486.91,576.37,2014-02-01,156.46,2016-05-01
1054461,10096,70.60%,18114.16001,15000,3114.16,2014-12-01,530.39,2016-05-01
1054469,16578,70.20%,19030.71997,13750,5280.72,2015-06-01,5899.43,2016-01-01
1054476,8862,69.20%,9415.65,8000,1385.65,2015-01-01,12.54,2015-01-01
1054482,21132,69.50%,24835.76,20000,4835.76,2014-12-01,703.35,2014-12-01
1054484,23724,75.10%,13855.56224,12000,1855.56,2014-06-01,2654.79,2014-08-01
1054489,435,6%,4338.431243,4200,138.43,2012-03-01,4054.11,2012-03-01
1054552,13393,26.50%,50051.69,28817.14,21234.55,2016-05-01,944.71,2016-04-01
1054558,14067,76.90%,10612.20454,10000,612.2,2013-01-01,1366.48,2016-01-01
1054607,9975,94.10%,3615.59,2782.12,581.78,2013-03-01,224.51,2013-08-01
1054628,2195,19.10%,12029.44225,10000,2029.44,2014-12-01,343.83,2015-03-01
1054630,20969,70.90%,14097.34,6696.67,5915.33,2014-07-01,46.37,2014-11-01
1054653,26683,66.90%,37094.11,17517.39,16360.38,2015-01-01,916.03,2015-06-01
1054655,4758,52.30%,16753.78236,12250,4503.78,2014-05-01,8011.75,2016-05-01
1054683,69093,91.70%,6960.590001,6000,960.59,2014-12-01,201.07,2016-05-01
1054692,22077,91.80%,1852.91,664.53,376.47,2012-02-01,521.97,2012-07-01
1054700,5427,68.70%,6858.700001,6000,858.7,2014-12-01,198.16,2016-04-01
1054702,23070,50.60%,26867.05,20400,6467.05,2016-03-01,4326.55,2016-03-01
1054703,24200,63.70%,11691.41,6726.93,3464.22,2014-04-01,25.48,2014-08-01
1054743,7940,42.70%,11016.60817,10200,816.61,2013-10-01,4500.02,2015-04-01
1054796,17062,70.80%,4385.18326,4000,385.18,2013-04-01,2482.61,2013-05-01
1055163,25,0.40%,19982.01298,16300,3682.01,2013-12-01,5174.95,2016-05-01
1055190,5510,35.50%,5542.541952,5000,542.54,2013-01-01,3562.24,2013-02-01
1055195,13340,87.20%,12143.43,9600,2543.43,2014-12-01,351.98,2016-03-01
1055212,23752,96.20%,14120.5526,12000,2120.55,2014-03-01,3819.93,2016-05-01
1055222,24311,74.30%,6208.871107,5000,1208.87,2014-12-01,175.6,2015-02-01
1055225,3988,99.70%,40059.16855,29100,10959.17,2013-09-01,23356.73,2016-02-01
1055229,23729,62.80%,5344.164241,5000,344.16,2012-07-01,4340.28,2016-04-01
1055231,28731,70.10%,13439.87,12000,1439.87,2014-12-01,390.85,2014-12-01
1055239,10083,61.50%,18433.96227,17000,1433.96,2012-09-01,13897.55,2013-07-01
1055240,9532,64.80%,11968.79334,11000,968.79,2013-10-01,4890.7,2013-10-01
1055260,54039,63.70%,566.2,335.85,119.67,2012-04-01,114.01,2015-10-01
1055265,11338,93.70%,7739.360002,6600,1139.36,2014-12-01,223.6,2016-05-01
1055275,15015,71.50%,13921.17999,12000,1921.18,2014-12-01,404.29,2014-12-01
1055282,41034,83.10%,42003.81316,35000,7003.81,2013-11-01,15600.1,2013-11-01
1055294,24308,71.70%,27065.88731,25000,2065.89,2012-09-01,28.31,2016-04-01
1055300,5550,91%,1191.34,621.34,376,2012-08-01,162.4,2012-12-01
1055322,16896,96%,17109.13,11018.19,4314.55,2014-02-01,590.49,2014-06-01
1055350,28980,48.40%,29768.37,25000,4768.37,2014-12-01,859.45,2014-12-01
1055357,20853,72.70%,29293.50777,21650,7643.51,2014-02-01,15255.99,2016-04-01
1055362,15151,46.50%,8959.9,8000,959.9,2014-12-01,264.26,2015-10-01
1055372,13385,23.70%,15337.96,12009.11,3328.85,2016-05-01,289.94,2016-05-01
1055374,10173,82%,9226.982365,8000,1226.98,2013-07-01,4421,2013-08-01
1055392,32749,96.90%,11160.34487,10475,685.34,2012-04-01,10330.14,2012-05-01
1055394,10802,78.90%,14069.22142,12000,2069.22,2013-10-01,5634.31,2016-05-01
1055405,9881,73.20%,18974.13001,15000,3974.13,2014-12-01,549.63,2016-05-01
1055426,15891,89.50%,20744.97998,16400,4344.98,2014-12-01,602.22,2015-12-01
1055436,16031,58.70%,8133.129999,6400,1733.13,2014-12-01,228.82,2016-04-01
1055455,22317,31.20%,29118.68,25850,3268.68,2014-12-01,815.94,2014-12-01
1055468,11679,92.70%,2232.2,1558.1,475.92,2013-11-01,49.75,2014-04-01
1055476,7493,63%,10143.94,8400,1743.94,2014-12-01,298.75,2014-12-01
1055502,11577,76.20%,9525.87,8000,1525.87,2014-12-01,279.46,2014-12-01
1055509,2476,99%,2335.22,1387.62,797.88,2013-03-01,291.71,2013-08-01
1055527,21777,43.80%,13126.6,9487.75,2888.57,2014-03-01,101.05,2014-05-01
1055535,1300,7.60%,12385.59145,11900,485.59,2012-05-01,5052.78,2015-03-01
1055566,7295,20.50%,3092.94,2492.53,456.55,2013-07-01,155.56,2014-01-01
1055587,19074,56.90%,23923.33237,19500,4423.33,2013-06-01,15745.04,2013-07-01
1055593,6962,67.60%,9057.079999,7500,1557.08,2014-12-01,257.54,2016-05-01
1055612,32370,65.10%,15916.75,14400,1516.75,2014-12-01,464.26,2016-03-01
1055631,29623,74.20%,36991.1291,30000,6991.13,2013-04-01,25316.64,2016-05-01
1055636,5046,63.10%,9988.47,4459.15,4403.71,2014-05-01,628.04,2014-11-01
1055639,45581,58.60%,5504.171429,5000,504.17,2013-09-01,2065.97,2016-01-01
1055641,14709,86.40%,24429.92,20000,4429.92,2014-12-01,713.48,2016-05-01
1055646,16467,45%,16748.36999,13000,3748.37,2014-12-01,479.92,2016-05-01
1055653,12775,71.80%,26195.85,16715.22,9480.63,2016-05-01,494.59,2016-05-01
1055657,9890,76.70%,12651.51001,10625,2026.51,2014-12-01,369.79,2016-05-01
1055678,5271,75.30%,11881.68651,9600,2281.69,2014-08-01,1621.93,2016-01-01
1055682,39608,89.10%,2353.28,1800,553.28,2016-01-01,130.56,2016-02-01
1055693,11013,89.50%,13502.75053,11700,1802.75,2013-09-01,5774.87,2013-10-01
1055696,17954,80.20%,14114.41317,13000,1114.41,2012-12-01,9513.3,2016-03-01
1055701,13557,81.20%,13584.62855,12000,1584.63,2014-03-01,3292.82,2016-05-01
1055716,5956,62.70%,3937.28,2218.92,1357.61,2013-02-01,298,2013-05-01
1055723,7815,96.50%,14080.86,7120.04,6050.1,2015-06-01,314.07,2015-12-01
1055725,6142,46.50%,9435.85818,8000,1435.86,2014-05-01,2295.56,2014-04-01
1055757,21630,64%,19853.58941,16000,3853.59,2014-07-01,9265.58,2014-08-01
1055794,17101,96.10%,8208.410001,7000,1208.41,2014-12-01,237.24,2016-03-01
1055800,10763,50.10%,11264.46,10000,1264.46,2014-12-01,321.98,2014-12-01
1055810,5822,93.90%,5953.68,5000,953.68,2014-12-01,174.51,2016-04-01
1055834,30817,64.50%,7889.73,5629.47,1679.21,2013-11-01,318.68,2014-04-01
1055835,7186,88.70%,6858.700001,6000,858.7,2014-12-01,195.32,2014-12-01
1055838,5482,9.80%,5480.17,3749.41,845.93,2012-08-01,1179.9,2013-02-01
1055843,16255,67.20%,17455.6096,15000,2455.61,2013-05-01,9236.39,2016-05-01
1055873,15184,74.20%,17572.11,8278.98,7453.72,2014-06-01,524.96,2014-11-01
1055912,10681,55.60%,12076.13,10000,2076.13,2014-12-01,351.47,2014-12-01
1055920,9422,70.80%,3924.594482,3250,659.59,2015-01-01,18.86,2015-01-01
1055921,8512,53.50%,25590.78,17757.51,7833.27,2016-05-01,483.1,2013-03-01
1055929,15808,77.10%,30880.55998,22000,8880.56,2014-11-01,12190.99,2014-12-01
1055949,6427,84.60%,5077.41,2778.78,2298.63,2013-01-01,391.08,2016-05-01
1055960,7199,67.30%,2531.91,2500,31.91,2012-01-01,2532.24,2016-05-01
1055974,18244,89.40%,11234.03642,10000,1234.04,2014-07-01,1854.33,2015-11-01
